CODSETOR;NOM_MU;NOM_DI
355030822000332;SAO PAULO;CIDADE ADEMAR
353440105000328;OSASCO;OSASCO
353440105000418;OSASCO;OSASCO
353440105000244;OSASCO;OSASCO
353440105000329;OSASCO;OSASCO
353440105000332;OSASCO;OSASCO
355030840000020;SAO PAULO;JAGUARA
355030840000019;SAO PAULO;JAGUARA
355030840000035;SAO PAULO;JAGUARA
353440105000724;OSASCO;OSASCO
353440105000562;OSASCO;OSASCO
355030822000365;SAO PAULO;CIDADE ADEMAR
353440105000563;OSASCO;OSASCO
355030840000014;SAO PAULO;JAGUARA
355030895000114;SAO PAULO;SAO DOMINGOS
355030895000118;SAO PAULO;SAO DOMINGOS
355030895000030;SAO PAULO;SAO DOMINGOS
355030895000029;SAO PAULO;SAO DOMINGOS
353440105000415;OSASCO;OSASCO
353440105000416;OSASCO;OSASCO
353440105000417;OSASCO;OSASCO
355030840000025;SAO PAULO;JAGUARA
355030822000031;SAO PAULO;CIDADE ADEMAR
353440105000419;OSASCO;OSASCO
353440105000326;OSASCO;OSASCO
353440105000489;OSASCO;OSASCO
353440105000616;OSASCO;OSASCO
353440105000617;OSASCO;OSASCO
355030840000027;SAO PAULO;JAGUARA
355030840000028;SAO PAULO;JAGUARA
353440105000492;OSASCO;OSASCO
353440105000725;OSASCO;OSASCO
353440105000490;OSASCO;OSASCO
355030822000306;SAO PAULO;CIDADE ADEMAR
355030840000026;SAO PAULO;JAGUARA
355030840000031;SAO PAULO;JAGUARA
355030840000013;SAO PAULO;JAGUARA
355030840000030;SAO PAULO;JAGUARA
353440105000420;OSASCO;OSASCO
355030895000005;SAO PAULO;SAO DOMINGOS
355030895000011;SAO PAULO;SAO DOMINGOS
355030895000119;SAO PAULO;SAO DOMINGOS
355030895000010;SAO PAULO;SAO DOMINGOS
355030895000082;SAO PAULO;SAO DOMINGOS
351630905000154;FRANCISCO MORATO;FRANCISCO MORATO
355030894000141;SAO PAULO;VILA SONIA
355030895000095;SAO PAULO;SAO DOMINGOS
355030895000055;SAO PAULO;SAO DOMINGOS
355030895000028;SAO PAULO;SAO DOMINGOS
355030895000117;SAO PAULO;SAO DOMINGOS
355030895000092;SAO PAULO;SAO DOMINGOS
355030863000067;SAO PAULO;PIRITUBA
355030863000068;SAO PAULO;PIRITUBA
355030863000142;SAO PAULO;PIRITUBA
355030863000211;SAO PAULO;PIRITUBA
353440105000414;OSASCO;OSASCO
355030894000015;SAO PAULO;VILA SONIA
353440105000906;OSASCO;OSASCO
353440105000323;OSASCO;OSASCO
353440105000322;OSASCO;OSASCO
353440105000907;OSASCO;OSASCO
353440105000240;OSASCO;OSASCO
353440105000327;OSASCO;OSASCO
353440105000242;OSASCO;OSASCO
353440105000241;OSASCO;OSASCO
353440105000243;OSASCO;OSASCO
353440105000408;OSASCO;OSASCO
355030894000031;SAO PAULO;VILA SONIA
353440105000405;OSASCO;OSASCO
353440105000830;OSASCO;OSASCO
353440105000325;OSASCO;OSASCO
355030895000001;SAO PAULO;SAO DOMINGOS
355030895000004;SAO PAULO;SAO DOMINGOS
355030895000085;SAO PAULO;SAO DOMINGOS
355030895000009;SAO PAULO;SAO DOMINGOS
355030895000015;SAO PAULO;SAO DOMINGOS
355030895000102;SAO PAULO;SAO DOMINGOS
355030895000093;SAO PAULO;SAO DOMINGOS
355030894000016;SAO PAULO;VILA SONIA
355030895000049;SAO PAULO;SAO DOMINGOS
355030895000014;SAO PAULO;SAO DOMINGOS
355030895000032;SAO PAULO;SAO DOMINGOS
355030895000033;SAO PAULO;SAO DOMINGOS
355030895000034;SAO PAULO;SAO DOMINGOS
355030895000007;SAO PAULO;SAO DOMINGOS
355030895000088;SAO PAULO;SAO DOMINGOS
355030895000006;SAO PAULO;SAO DOMINGOS
355030895000017;SAO PAULO;SAO DOMINGOS
355030895000053;SAO PAULO;SAO DOMINGOS
355030894000032;SAO PAULO;VILA SONIA
355030895000120;SAO PAULO;SAO DOMINGOS
355030895000022;SAO PAULO;SAO DOMINGOS
355030895000023;SAO PAULO;SAO DOMINGOS
355030895000002;SAO PAULO;SAO DOMINGOS
355030895000018;SAO PAULO;SAO DOMINGOS
355030895000094;SAO PAULO;SAO DOMINGOS
353440105000902;OSASCO;OSASCO
353440105000280;OSASCO;OSASCO
353440105000281;OSASCO;OSASCO
353440105000161;OSASCO;OSASCO
355030894000063;SAO PAULO;VILA SONIA
353440105000160;OSASCO;OSASCO
353440105000158;OSASCO;OSASCO
353440105000159;OSASCO;OSASCO
353440105000314;OSASCO;OSASCO
353440105000288;OSASCO;OSASCO
353440105000283;OSASCO;OSASCO
353440105000282;OSASCO;OSASCO
353440105000284;OSASCO;OSASCO
353440105000486;OSASCO;OSASCO
353440105000393;OSASCO;OSASCO
355030894000198;SAO PAULO;VILA SONIA
353440105000303;OSASCO;OSASCO
353440105000392;OSASCO;OSASCO
353440105000484;OSASCO;OSASCO
353440105000485;OSASCO;OSASCO
353440105000233;OSASCO;OSASCO
353440105000162;OSASCO;OSASCO
353440105000163;OSASCO;OSASCO
353440105000238;OSASCO;OSASCO
353440105000232;OSASCO;OSASCO
353440105000316;OSASCO;OSASCO
355280905000201;TABOAO DA SERRA;TABOAO DA SERRA
353440105000313;OSASCO;OSASCO
353440105000302;OSASCO;OSASCO
353440105000231;OSASCO;OSASCO
353440105000230;OSASCO;OSASCO
353440105000299;OSASCO;OSASCO
353440105000292;OSASCO;OSASCO
353440105000293;OSASCO;OSASCO
353440105000286;OSASCO;OSASCO
353440105000305;OSASCO;OSASCO
353440105000883;OSASCO;OSASCO
355030894000145;SAO PAULO;VILA SONIA
353440105000395;OSASCO;OSASCO
353440105000905;OSASCO;OSASCO
353440105000307;OSASCO;OSASCO
353440105000306;OSASCO;OSASCO
353440105000304;OSASCO;OSASCO
353440105000903;OSASCO;OSASCO
353440105000294;OSASCO;OSASCO
353440105000295;OSASCO;OSASCO
353440105000234;OSASCO;OSASCO
353440105000236;OSASCO;OSASCO
355030894000126;SAO PAULO;VILA SONIA
353440105000237;OSASCO;OSASCO
353440105000321;OSASCO;OSASCO
353440105000239;OSASCO;OSASCO
353440105000317;OSASCO;OSASCO
353440105000315;OSASCO;OSASCO
353440105000397;OSASCO;OSASCO
353440105000394;OSASCO;OSASCO
353440105000398;OSASCO;OSASCO
353440105000318;OSASCO;OSASCO
353440105000915;OSASCO;OSASCO
351630905000066;FRANCISCO MORATO;FRANCISCO MORATO
355030894000003;SAO PAULO;VILA SONIA
353440105000916;OSASCO;OSASCO
353440105000235;OSASCO;OSASCO
353440105000400;OSASCO;OSASCO
353440105000402;OSASCO;OSASCO
353440105000403;OSASCO;OSASCO
353440105000821;OSASCO;OSASCO
353440105000404;OSASCO;OSASCO
353440105000401;OSASCO;OSASCO
353440105000829;OSASCO;OSASCO
353440105000399;OSASCO;OSASCO
355030894000112;SAO PAULO;VILA SONIA
353440105000413;OSASCO;OSASCO
353440105000411;OSASCO;OSASCO
353440105000406;OSASCO;OSASCO
353440105000407;OSASCO;OSASCO
353440105000410;OSASCO;OSASCO
353440105000409;OSASCO;OSASCO
353440105000412;OSASCO;OSASCO
353440105000290;OSASCO;OSASCO
353440105000289;OSASCO;OSASCO
353440105000291;OSASCO;OSASCO
355030894000122;SAO PAULO;VILA SONIA
353440105000106;OSASCO;OSASCO
353440105000228;OSASCO;OSASCO
353440105000156;OSASCO;OSASCO
353440105000227;OSASCO;OSASCO
353440105000157;OSASCO;OSASCO
353440105000229;OSASCO;OSASCO
353440105000285;OSASCO;OSASCO
353440105000296;OSASCO;OSASCO
353440105000297;OSASCO;OSASCO
353440105000389;OSASCO;OSASCO
355030894000156;SAO PAULO;VILA SONIA
353440105000287;OSASCO;OSASCO
353440105000224;OSASCO;OSASCO
353440105000550;OSASCO;OSASCO
353440105000923;OSASCO;OSASCO
353440105000474;OSASCO;OSASCO
353440105000827;OSASCO;OSASCO
353440105000298;OSASCO;OSASCO
353440105000301;OSASCO;OSASCO
353440105000300;OSASCO;OSASCO
353440105000312;OSASCO;OSASCO
355030894000161;SAO PAULO;VILA SONIA
353440105000939;OSASCO;OSASCO
353440105000943;OSASCO;OSASCO
353440105000904;OSASCO;OSASCO
353440105000309;OSASCO;OSASCO
353440105000308;OSASCO;OSASCO
353440105000396;OSASCO;OSASCO
353440105000311;OSASCO;OSASCO
353440105000310;OSASCO;OSASCO
353440105000320;OSASCO;OSASCO
353440105000319;OSASCO;OSASCO
355030865000169;SAO PAULO;RAPOSO TAVARES
353440105000324;OSASCO;OSASCO
353440105000553;OSASCO;OSASCO
353440105000487;OSASCO;OSASCO
353440105000488;OSASCO;OSASCO
353440105000555;OSASCO;OSASCO
353440105000556;OSASCO;OSASCO
353440105000559;OSASCO;OSASCO
353440105000924;OSASCO;OSASCO
353440105000925;OSASCO;OSASCO
353440105000558;OSASCO;OSASCO
355030894000069;SAO PAULO;VILA SONIA
353440105000561;OSASCO;OSASCO
353440105000618;OSASCO;OSASCO
353440105000620;OSASCO;OSASCO
353440105000560;OSASCO;OSASCO
353440105000491;OSASCO;OSASCO
353440105000554;OSASCO;OSASCO
353440105000663;OSASCO;OSASCO
353440105000656;OSASCO;OSASCO
353440105000852;OSASCO;OSASCO
353440105000608;OSASCO;OSASCO
355280905000195;TABOAO DA SERRA;TABOAO DA SERRA
353440105000716;OSASCO;OSASCO
353440105000853;OSASCO;OSASCO
353440105000719;OSASCO;OSASCO
353440105000611;OSASCO;OSASCO
355030895000124;SAO PAULO;SAO DOMINGOS
355030895000123;SAO PAULO;SAO DOMINGOS
355030895000125;SAO PAULO;SAO DOMINGOS
355030840000008;SAO PAULO;JAGUARA
355030840000012;SAO PAULO;JAGUARA
355030840000017;SAO PAULO;JAGUARA
355030894000201;SAO PAULO;VILA SONIA
355030895000039;SAO PAULO;SAO DOMINGOS
355030840000007;SAO PAULO;JAGUARA
355030840000010;SAO PAULO;JAGUARA
355030895000025;SAO PAULO;SAO DOMINGOS
355030895000024;SAO PAULO;SAO DOMINGOS
355030895000090;SAO PAULO;SAO DOMINGOS
355030895000008;SAO PAULO;SAO DOMINGOS
355030895000003;SAO PAULO;SAO DOMINGOS
355030840000016;SAO PAULO;JAGUARA
353440105000330;OSASCO;OSASCO
355030894000200;SAO PAULO;VILA SONIA
353440105000331;OSASCO;OSASCO
353440105000245;OSASCO;OSASCO
355030840000032;SAO PAULO;JAGUARA
355030840000011;SAO PAULO;JAGUARA
355030840000034;SAO PAULO;JAGUARA
355030840000024;SAO PAULO;JAGUARA
355030840000018;SAO PAULO;JAGUARA
355030840000033;SAO PAULO;JAGUARA
355030895000027;SAO PAULO;SAO DOMINGOS
355030895000096;SAO PAULO;SAO DOMINGOS
351630905000032;FRANCISCO MORATO;FRANCISCO MORATO
355280905000196;TABOAO DA SERRA;TABOAO DA SERRA
355030895000084;SAO PAULO;SAO DOMINGOS
355030895000013;SAO PAULO;SAO DOMINGOS
355030888000040;SAO PAULO;VILA LEOPOLDINA
355030888000048;SAO PAULO;VILA LEOPOLDINA
355030888000047;SAO PAULO;VILA LEOPOLDINA
355030888000039;SAO PAULO;VILA LEOPOLDINA
355030888000041;SAO PAULO;VILA LEOPOLDINA
355030888000004;SAO PAULO;VILA LEOPOLDINA
355030888000057;SAO PAULO;VILA LEOPOLDINA
355030888000055;SAO PAULO;VILA LEOPOLDINA
355280905000244;TABOAO DA SERRA;TABOAO DA SERRA
355030888000054;SAO PAULO;VILA LEOPOLDINA
355030895000038;SAO PAULO;SAO DOMINGOS
355030895000021;SAO PAULO;SAO DOMINGOS
355030895000026;SAO PAULO;SAO DOMINGOS
355030895000089;SAO PAULO;SAO DOMINGOS
355030895000091;SAO PAULO;SAO DOMINGOS
355030863000184;SAO PAULO;PIRITUBA
355030895000080;SAO PAULO;SAO DOMINGOS
355030895000111;SAO PAULO;SAO DOMINGOS
355030863000151;SAO PAULO;PIRITUBA
355030894000152;SAO PAULO;VILA SONIA
355030895000048;SAO PAULO;SAO DOMINGOS
355030863000152;SAO PAULO;PIRITUBA
355030895000101;SAO PAULO;SAO DOMINGOS
355030895000077;SAO PAULO;SAO DOMINGOS
355030895000087;SAO PAULO;SAO DOMINGOS
355030863000138;SAO PAULO;PIRITUBA
355030863000136;SAO PAULO;PIRITUBA
355030863000137;SAO PAULO;PIRITUBA
355030895000050;SAO PAULO;SAO DOMINGOS
355030895000057;SAO PAULO;SAO DOMINGOS
355030894000067;SAO PAULO;VILA SONIA
355030863000153;SAO PAULO;PIRITUBA
355030863000155;SAO PAULO;PIRITUBA
355030863000210;SAO PAULO;PIRITUBA
355030863000266;SAO PAULO;PIRITUBA
355030863000141;SAO PAULO;PIRITUBA
355030863000116;SAO PAULO;PIRITUBA
355030863000140;SAO PAULO;PIRITUBA
355030863000115;SAO PAULO;PIRITUBA
355030895000058;SAO PAULO;SAO DOMINGOS
355030863000139;SAO PAULO;PIRITUBA
355030894000199;SAO PAULO;VILA SONIA
355030863000154;SAO PAULO;PIRITUBA
355030863000088;SAO PAULO;PIRITUBA
355030863000144;SAO PAULO;PIRITUBA
355030863000087;SAO PAULO;PIRITUBA
355030863000204;SAO PAULO;PIRITUBA
355030863000117;SAO PAULO;PIRITUBA
355030863000199;SAO PAULO;PIRITUBA
355030895000052;SAO PAULO;SAO DOMINGOS
355030895000103;SAO PAULO;SAO DOMINGOS
355030895000044;SAO PAULO;SAO DOMINGOS
355280905000197;TABOAO DA SERRA;TABOAO DA SERRA
355030895000043;SAO PAULO;SAO DOMINGOS
355030895000051;SAO PAULO;SAO DOMINGOS
355030895000097;SAO PAULO;SAO DOMINGOS
355030895000031;SAO PAULO;SAO DOMINGOS
355030895000099;SAO PAULO;SAO DOMINGOS
355030895000042;SAO PAULO;SAO DOMINGOS
355030895000045;SAO PAULO;SAO DOMINGOS
355030895000100;SAO PAULO;SAO DOMINGOS
355030895000046;SAO PAULO;SAO DOMINGOS
355030895000121;SAO PAULO;SAO DOMINGOS
355280905000198;TABOAO DA SERRA;TABOAO DA SERRA
355030895000040;SAO PAULO;SAO DOMINGOS
355030895000041;SAO PAULO;SAO DOMINGOS
355030895000105;SAO PAULO;SAO DOMINGOS
355030895000065;SAO PAULO;SAO DOMINGOS
355030895000047;SAO PAULO;SAO DOMINGOS
355030895000108;SAO PAULO;SAO DOMINGOS
355030895000064;SAO PAULO;SAO DOMINGOS
355030895000083;SAO PAULO;SAO DOMINGOS
355030863000086;SAO PAULO;PIRITUBA
355030842000200;SAO PAULO;JARAGUA
355280905000167;TABOAO DA SERRA;TABOAO DA SERRA
355030863000239;SAO PAULO;PIRITUBA
355030863000181;SAO PAULO;PIRITUBA
355030863000019;SAO PAULO;PIRITUBA
355030863000007;SAO PAULO;PIRITUBA
355030895000036;SAO PAULO;SAO DOMINGOS
355030895000037;SAO PAULO;SAO DOMINGOS
355030863000196;SAO PAULO;PIRITUBA
355030863000231;SAO PAULO;PIRITUBA
355030863000177;SAO PAULO;PIRITUBA
355030863000036;SAO PAULO;PIRITUBA
355030865000059;SAO PAULO;RAPOSO TAVARES
355030863000005;SAO PAULO;PIRITUBA
355030863000176;SAO PAULO;PIRITUBA
355030863000006;SAO PAULO;PIRITUBA
355030863000260;SAO PAULO;PIRITUBA
355030863000247;SAO PAULO;PIRITUBA
355030812000053;SAO PAULO;BUTANTA
355030812000127;SAO PAULO;BUTANTA
355030812000054;SAO PAULO;BUTANTA
355030812000128;SAO PAULO;BUTANTA
355030862000154;SAO PAULO;PINHEIROS
355030865000192;SAO PAULO;RAPOSO TAVARES
355030812000129;SAO PAULO;BUTANTA
355030812000055;SAO PAULO;BUTANTA
355030812000056;SAO PAULO;BUTANTA
355030802000060;SAO PAULO;ALTO DE PINHEIROS
355030802000039;SAO PAULO;ALTO DE PINHEIROS
355030802000015;SAO PAULO;ALTO DE PINHEIROS
355030802000016;SAO PAULO;ALTO DE PINHEIROS
355030802000041;SAO PAULO;ALTO DE PINHEIROS
355030862000075;SAO PAULO;PINHEIROS
355030862000076;SAO PAULO;PINHEIROS
351630905000103;FRANCISCO MORATO;FRANCISCO MORATO
355030865000057;SAO PAULO;RAPOSO TAVARES
355030862000074;SAO PAULO;PINHEIROS
355030862000073;SAO PAULO;PINHEIROS
355030862000077;SAO PAULO;PINHEIROS
355030862000046;SAO PAULO;PINHEIROS
355030802000038;SAO PAULO;ALTO DE PINHEIROS
355030802000005;SAO PAULO;ALTO DE PINHEIROS
355030802000017;SAO PAULO;ALTO DE PINHEIROS
355030862000072;SAO PAULO;PINHEIROS
355030802000036;SAO PAULO;ALTO DE PINHEIROS
355030802000014;SAO PAULO;ALTO DE PINHEIROS
355030865000220;SAO PAULO;RAPOSO TAVARES
355030802000004;SAO PAULO;ALTO DE PINHEIROS
355030802000068;SAO PAULO;ALTO DE PINHEIROS
355030802000013;SAO PAULO;ALTO DE PINHEIROS
355030802000034;SAO PAULO;ALTO DE PINHEIROS
355030802000035;SAO PAULO;ALTO DE PINHEIROS
355030802000059;SAO PAULO;ALTO DE PINHEIROS
355030802000037;SAO PAULO;ALTO DE PINHEIROS
355030812000113;SAO PAULO;BUTANTA
355030812000039;SAO PAULO;BUTANTA
355030862000045;SAO PAULO;PINHEIROS
355030865000085;SAO PAULO;RAPOSO TAVARES
355030862000044;SAO PAULO;PINHEIROS
355030862000152;SAO PAULO;PINHEIROS
355030862000043;SAO PAULO;PINHEIROS
355030862000139;SAO PAULO;PINHEIROS
355030862000021;SAO PAULO;PINHEIROS
355030862000022;SAO PAULO;PINHEIROS
355030862000104;SAO PAULO;PINHEIROS
355030862000071;SAO PAULO;PINHEIROS
355030862000019;SAO PAULO;PINHEIROS
355030862000007;SAO PAULO;PINHEIROS
355030865000193;SAO PAULO;RAPOSO TAVARES
355030862000132;SAO PAULO;PINHEIROS
355030862000127;SAO PAULO;PINHEIROS
355030862000078;SAO PAULO;PINHEIROS
355030862000142;SAO PAULO;PINHEIROS
355030862000047;SAO PAULO;PINHEIROS
355030862000105;SAO PAULO;PINHEIROS
355030802000033;SAO PAULO;ALTO DE PINHEIROS
355030862000106;SAO PAULO;PINHEIROS
355030802000031;SAO PAULO;ALTO DE PINHEIROS
355030862000163;SAO PAULO;PINHEIROS
355030865000086;SAO PAULO;RAPOSO TAVARES
355030862000121;SAO PAULO;PINHEIROS
355030862000169;SAO PAULO;PINHEIROS
355030862000103;SAO PAULO;PINHEIROS
355030862000150;SAO PAULO;PINHEIROS
355030862000069;SAO PAULO;PINHEIROS
355030862000042;SAO PAULO;PINHEIROS
355030862000001;SAO PAULO;PINHEIROS
355030862000123;SAO PAULO;PINHEIROS
355030862000005;SAO PAULO;PINHEIROS
355030862000126;SAO PAULO;PINHEIROS
355030865000221;SAO PAULO;RAPOSO TAVARES
355030862000008;SAO PAULO;PINHEIROS
355030862000023;SAO PAULO;PINHEIROS
355030862000025;SAO PAULO;PINHEIROS
355030862000024;SAO PAULO;PINHEIROS
355030862000026;SAO PAULO;PINHEIROS
355030862000048;SAO PAULO;PINHEIROS
355030802000058;SAO PAULO;ALTO DE PINHEIROS
355030802000057;SAO PAULO;ALTO DE PINHEIROS
355030862000165;SAO PAULO;PINHEIROS
355030862000174;SAO PAULO;PINHEIROS
355030821000073;SAO PAULO;CASA VERDE
355030802000056;SAO PAULO;ALTO DE PINHEIROS
355030802000055;SAO PAULO;ALTO DE PINHEIROS
355030802000072;SAO PAULO;ALTO DE PINHEIROS
355030802000029;SAO PAULO;ALTO DE PINHEIROS
355030802000012;SAO PAULO;ALTO DE PINHEIROS
355030802000003;SAO PAULO;ALTO DE PINHEIROS
355030860000130;SAO PAULO;PERDIZES
355030802000030;SAO PAULO;ALTO DE PINHEIROS
355030862000006;SAO PAULO;PINHEIROS
355030862000002;SAO PAULO;PINHEIROS
355030821000072;SAO PAULO;CASA VERDE
355030862000003;SAO PAULO;PINHEIROS
355030862000016;SAO PAULO;PINHEIROS
355030862000130;SAO PAULO;PINHEIROS
355030860000109;SAO PAULO;PERDIZES
355030860000108;SAO PAULO;PERDIZES
355030860000087;SAO PAULO;PERDIZES
355030860000086;SAO PAULO;PERDIZES
355030860000110;SAO PAULO;PERDIZES
355030860000183;SAO PAULO;PERDIZES
355030862000166;SAO PAULO;PINHEIROS
355030821000071;SAO PAULO;CASA VERDE
355030862000124;SAO PAULO;PINHEIROS
355030862000010;SAO PAULO;PINHEIROS
355030862000012;SAO PAULO;PINHEIROS
355030862000129;SAO PAULO;PINHEIROS
355030862000013;SAO PAULO;PINHEIROS
355030862000015;SAO PAULO;PINHEIROS
355030862000011;SAO PAULO;PINHEIROS
355030862000128;SAO PAULO;PINHEIROS
355030862000133;SAO PAULO;PINHEIROS
355030862000056;SAO PAULO;PINHEIROS
355030850000128;SAO PAULO;LIMAO
355030862000145;SAO PAULO;PINHEIROS
355030862000029;SAO PAULO;PINHEIROS
355030862000093;SAO PAULO;PINHEIROS
355030860000112;SAO PAULO;PERDIZES
355030860000111;SAO PAULO;PERDIZES
355030860000176;SAO PAULO;PERDIZES
355030860000085;SAO PAULO;PERDIZES
355030860000083;SAO PAULO;PERDIZES
355030860000113;SAO PAULO;PERDIZES
355030860000131;SAO PAULO;PERDIZES
354680105000060;SANTA ISABEL;SANTA ISABEL
355030852000016;SAO PAULO;MARSILAC
355030821000043;SAO PAULO;CASA VERDE
355030860000133;SAO PAULO;PERDIZES
355030848000040;SAO PAULO;LAPA
355030848000013;SAO PAULO;LAPA
355030848000042;SAO PAULO;LAPA
355030848000014;SAO PAULO;LAPA
355030848000043;SAO PAULO;LAPA
355030862000146;SAO PAULO;PINHEIROS
355030862000058;SAO PAULO;PINHEIROS
355030862000030;SAO PAULO;PINHEIROS
355030862000032;SAO PAULO;PINHEIROS
355030850000042;SAO PAULO;LIMAO
355030862000057;SAO PAULO;PINHEIROS
355030845000208;SAO PAULO;JARDIM PAULISTA
355030845000142;SAO PAULO;JARDIM PAULISTA
355030845000077;SAO PAULO;JARDIM PAULISTA
355030862000094;SAO PAULO;PINHEIROS
355030862000065;SAO PAULO;PINHEIROS
355030862000064;SAO PAULO;PINHEIROS
355030862000059;SAO PAULO;PINHEIROS
355030848000070;SAO PAULO;LAPA
355030845000114;SAO PAULO;JARDIM PAULISTA
355030850000127;SAO PAULO;LIMAO
355030845000143;SAO PAULO;JARDIM PAULISTA
355030845000079;SAO PAULO;JARDIM PAULISTA
355030845000210;SAO PAULO;JARDIM PAULISTA
355030845000076;SAO PAULO;JARDIM PAULISTA
355030845000047;SAO PAULO;JARDIM PAULISTA
355030862000160;SAO PAULO;PINHEIROS
355030862000095;SAO PAULO;PINHEIROS
355030862000159;SAO PAULO;PINHEIROS
355030862000066;SAO PAULO;PINHEIROS
355030845000080;SAO PAULO;JARDIM PAULISTA
355030821000086;SAO PAULO;CASA VERDE
355030845000081;SAO PAULO;JARDIM PAULISTA
355030845000185;SAO PAULO;JARDIM PAULISTA
355030845000115;SAO PAULO;JARDIM PAULISTA
355030845000082;SAO PAULO;JARDIM PAULISTA
355030845000144;SAO PAULO;JARDIM PAULISTA
355030845000116;SAO PAULO;JARDIM PAULISTA
355030845000083;SAO PAULO;JARDIM PAULISTA
355030845000200;SAO PAULO;JARDIM PAULISTA
355030845000048;SAO PAULO;JARDIM PAULISTA
355030845000011;SAO PAULO;JARDIM PAULISTA
355030821000063;SAO PAULO;CASA VERDE
355030845000027;SAO PAULO;JARDIM PAULISTA
355030845000188;SAO PAULO;JARDIM PAULISTA
355030845000050;SAO PAULO;JARDIM PAULISTA
355030845000029;SAO PAULO;JARDIM PAULISTA
355030845000192;SAO PAULO;JARDIM PAULISTA
355030845000002;SAO PAULO;JARDIM PAULISTA
355030845000084;SAO PAULO;JARDIM PAULISTA
355030845000085;SAO PAULO;JARDIM PAULISTA
355030845000119;SAO PAULO;JARDIM PAULISTA
355030845000197;SAO PAULO;JARDIM PAULISTA
355030821000114;SAO PAULO;CASA VERDE
355030845000121;SAO PAULO;JARDIM PAULISTA
355030845000051;SAO PAULO;JARDIM PAULISTA
355030845000031;SAO PAULO;JARDIM PAULISTA
355030845000030;SAO PAULO;JARDIM PAULISTA
355030845000086;SAO PAULO;JARDIM PAULISTA
355030845000201;SAO PAULO;JARDIM PAULISTA
355030845000032;SAO PAULO;JARDIM PAULISTA
355030845000052;SAO PAULO;JARDIM PAULISTA
355030845000053;SAO PAULO;JARDIM PAULISTA
355030845000087;SAO PAULO;JARDIM PAULISTA
355030821000059;SAO PAULO;CASA VERDE
355030845000123;SAO PAULO;JARDIM PAULISTA
355030860000193;SAO PAULO;PERDIZES
355030812000041;SAO PAULO;BUTANTA
355030812000040;SAO PAULO;BUTANTA
355030812000098;SAO PAULO;BUTANTA
355030812000042;SAO PAULO;BUTANTA
355030812000145;SAO PAULO;BUTANTA
355030812000114;SAO PAULO;BUTANTA
355030812000100;SAO PAULO;BUTANTA
355030812000099;SAO PAULO;BUTANTA
355030821000126;SAO PAULO;CASA VERDE
355030812000102;SAO PAULO;BUTANTA
355030854000119;SAO PAULO;MORUMBI
355030812000115;SAO PAULO;BUTANTA
355030854000045;SAO PAULO;MORUMBI
355030854000044;SAO PAULO;MORUMBI
355030854000046;SAO PAULO;MORUMBI
355030854000111;SAO PAULO;MORUMBI
355030854000114;SAO PAULO;MORUMBI
355030854000108;SAO PAULO;MORUMBI
355030854000025;SAO PAULO;MORUMBI
355030806000026;SAO PAULO;BARRA FUNDA
355030854000106;SAO PAULO;MORUMBI
355030854000133;SAO PAULO;MORUMBI
355030854000018;SAO PAULO;MORUMBI
355030854000020;SAO PAULO;MORUMBI
355030854000019;SAO PAULO;MORUMBI
355030854000100;SAO PAULO;MORUMBI
355030854000105;SAO PAULO;MORUMBI
355030854000082;SAO PAULO;MORUMBI
355030854000113;SAO PAULO;MORUMBI
355030854000112;SAO PAULO;MORUMBI
355030821000091;SAO PAULO;CASA VERDE
355030854000047;SAO PAULO;MORUMBI
355030854000115;SAO PAULO;MORUMBI
355030812000133;SAO PAULO;BUTANTA
355030812000132;SAO PAULO;BUTANTA
355030812000134;SAO PAULO;BUTANTA
355030812000095;SAO PAULO;BUTANTA
355030812000028;SAO PAULO;BUTANTA
355030812000094;SAO PAULO;BUTANTA
355030812000112;SAO PAULO;BUTANTA
355030812000111;SAO PAULO;BUTANTA
354870810000043;SAO BERNARDO DO CAMPO;RIACHO GRANDE
355030821000089;SAO PAULO;CASA VERDE
355030812000110;SAO PAULO;BUTANTA
355030854000122;SAO PAULO;MORUMBI
355030862000070;SAO PAULO;PINHEIROS
355030862000153;SAO PAULO;PINHEIROS
355030862000140;SAO PAULO;PINHEIROS
355030862000141;SAO PAULO;PINHEIROS
355030802000073;SAO PAULO;ALTO DE PINHEIROS
355030802000040;SAO PAULO;ALTO DE PINHEIROS
355030802000019;SAO PAULO;ALTO DE PINHEIROS
355030802000051;SAO PAULO;ALTO DE PINHEIROS
355030821000090;SAO PAULO;CASA VERDE
355030802000049;SAO PAULO;ALTO DE PINHEIROS
355030802000020;SAO PAULO;ALTO DE PINHEIROS
355030802000001;SAO PAULO;ALTO DE PINHEIROS
355030802000067;SAO PAULO;ALTO DE PINHEIROS
355030802000010;SAO PAULO;ALTO DE PINHEIROS
355030802000002;SAO PAULO;ALTO DE PINHEIROS
355030802000009;SAO PAULO;ALTO DE PINHEIROS
355030802000008;SAO PAULO;ALTO DE PINHEIROS
355030802000007;SAO PAULO;ALTO DE PINHEIROS
355030802000011;SAO PAULO;ALTO DE PINHEIROS
355030806000032;SAO PAULO;BARRA FUNDA
355030802000042;SAO PAULO;ALTO DE PINHEIROS
355030802000074;SAO PAULO;ALTO DE PINHEIROS
355030802000044;SAO PAULO;ALTO DE PINHEIROS
